variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;137;"[13.520281975290239, 86.0]";8;"[13.551474795600754, 56.0]";13600;84.133684;84.1332838;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;138;"[13.520281975290239, 86.0]";9;"[13.398101947756228, 74.0]";13600;90.3313519;57.6631433;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;139;"[13.520281975290239, 86.0]";10;"[13.021274140686604, 16.0]";36800;100.1400473;42.7776009;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;140;"[13.569573808094836, 47.0]";1;"[13.56138308252927, 62.0]";13200;70.01050810000001;70.0100708;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;141;"[13.569573808094836, 47.0]";2;"[13.479202086506785, 43.0]";14600;74.2578584;74.2575924;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;142;"[13.569573808094836, 47.0]";3;"[13.564659966250538, 42.0]";30700;152.05129000000002;152.0509696;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;143;"[13.569573808094836, 47.0]";4;"[13.6772316887105, 47.0]";14200;71.40188640000001;71.401292;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;144;"[13.569573808094836, 47.0]";5;"[13.646326326972478, 46.0]";10700;55.943233000000006;55.9429482;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;145;"[13.569573808094836, 47.0]";6;"[13.630032200173915, 32.0]";13500;60.201651700000006;45.1147082;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;146;"[13.569573808094836, 47.0]";7;"[13.559744343705994, 32.0]";16300;70.1296006;55.2569632;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;147;"[13.569573808094836, 47.0]";8;"[13.376596477928658, 55.0]";16900;80.05390460000001;71.4751711;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;148;"[13.569573808094836, 47.0]";9;"[13.639811012050147, 25.0]";31300;90.0855729;80.0717856;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;149;"[13.569573808094836, 47.0]";10;"[13.244705441127115, 15.0]";39000;100.0365994;63.2079181;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;150;"[13.59150061210641, 47.0]";1;"[13.509502828256363, 108.0]";10300;67.01976830000001;67.0191556;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;151;"[13.59150061210641, 47.0]";2;"[13.643720574356216, 35.0]";13100;51.8002131;51.7998044;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;152;"[13.59150061210641, 47.0]";3;"[13.588230201170422, 65.0]";13500;65.9105291;65.9100474;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;153;"[13.59150061210641, 47.0]";4;"[13.650234023227913, 70.0]";22300;88.8697595;88.8695389;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;154;"[13.59150061210641, 47.0]";5;"[13.287253708389523, 57.0]";10100;54.263241;54.2627727;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;155;"[13.59150061210641, 47.0]";6;"[13.570228852569553, 23.0]";15600;60.1423725;53.827576;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;156;"[13.59150061210641, 47.0]";7;"[12.259055609811242, 32.0]";19800;70.0653205;43.1608726;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;157;"[13.59150061210641, 47.0]";8;"[13.493043475147566, 31.0]";18100;80.1263498;43.8024998;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;158;"[13.59150061210641, 47.0]";9;"[13.44189140130378, 20.0]";32100;90.1539649;59.0077499;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;159;"[13.59150061210641, 47.0]";10;"[13.611106575962964, 16.0]";34400;100.08746950000001;63.5033795;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;160;"[13.313800507391468, 43.0]";1;"[13.643539600833288, 59.0]";12100;58.9590772;58.9587045;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;161;"[13.313800507391468, 43.0]";2;"[13.246867787248407, 79.0]";7600;51.354777600000006;51.3540886;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;162;"[13.313800507391468, 43.0]";3;"[13.663070891012733, 49.0]";12600;63.98801460000001;63.9876732;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;163;"[13.313800507391468, 43.0]";4;"[13.638652407997382, 43.0]";15400;78.1881101;78.1877174;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;164;"[13.313800507391468, 43.0]";5;"[13.574958790833934, 90.0]";15000;84.89922580000001;84.8989045;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;165;"[13.313800507391468, 43.0]";6;"[13.63050319261731, 28.0]";12900;60.0926394;53.6656273;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;166;"[13.313800507391468, 43.0]";7;"[13.594588611141303, 54.0]";10900;74.68941170000001;74.6890659;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;167;"[13.313800507391468, 43.0]";8;"[13.373753547550413, 33.0]";17500;80.04923500000001;69.4247035;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;168;"[13.313800507391468, 43.0]";9;"[13.150900077162254, 28.0]";17900;90.0273497;58.1757938;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;169;"[13.313800507391468, 43.0]";10;"[11.793197453313478, 25.0]";26300;100.0541312;45.2976857;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;170;"[13.549907748763458, 76.0]";1;"[13.620246367489507, 76.0]";6400;42.5726864;42.5724291;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;171;"[13.549907748763458, 76.0]";2;"[13.53021310499826, 51.0]";6800;41.5118567;41.5115277;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;172;"[13.549907748763458, 76.0]";3;"[13.553187406986185, 93.0]";8500;65.3442076;65.3435307;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;173;"[13.549907748763458, 76.0]";4;"[13.630032200173915, 42.0]";10900;56.5951644;56.5948018;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;174;"[13.549907748763458, 76.0]";5;"[13.165611772087667, 46.0]";9700;50.228371700000004;44.7440283;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;175;"[13.549907748763458, 76.0]";6;"[13.626771036782298, 40.0]";18900;75.6777388;75.6774623;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;176;"[13.549907748763458, 76.0]";7;"[13.579396157414365, 38.0]";12800;70.2594876;46.3379179;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;177;"[13.549907748763458, 76.0]";8;"[13.131810402394807, 32.0]";22800;80.0068851;62.776128;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;178;"[13.549907748763458, 76.0]";9;"[13.51377897637157, 14.0]";35300;90.0706145;55.7954117;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;179;"[13.549907748763458, 76.0]";10;"[13.304969831691547, 32.0]";27100;100.2114908;51.3292718;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;180;"[13.674451260798389, 41.0]";1;"[13.520829837926843, 100.0]";16800;91.76544240000001;91.7651962;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;181;"[13.674451260798389, 41.0]";2;"[13.403629506615635, 37.0]";10200;48.540080700000004;48.5397664;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;182;"[13.674451260798389, 41.0]";3;"[13.558578897819455, 48.0]";12100;61.44956200000001;61.4493068;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;183;"[13.674451260798389, 41.0]";4;"[13.182966937831202, 67.0]";21100;89.1696412;89.1693222;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;184;"[13.674451260798389, 41.0]";5;"[13.855265968639086, 45.0]";11800;58.1066335;58.1059788;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;185;"[13.674451260798389, 41.0]";6;"[13.501092776988072, 31.0]";17600;75.2535242;75.2532732;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;186;"[13.674451260798389, 41.0]";7;"[13.530687572065196, 35.0]";16800;70.1877601;58.7127622;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;187;"[13.674451260798389, 41.0]";8;"[13.589683814307067, 47.0]";23400;80.0197122;78.0856022;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;188;"[13.674451260798389, 41.0]";9;"[13.654936248500663, 46.0]";20400;90.1878731;87.0169533;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;189;"[13.674451260798389, 41.0]";10;"[13.658190686892102, 19.0]";75300;100.04512070000001;85.8579468;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;190;"[13.533971887872696, 23.0]";1;"[13.938418352626652, 41.0]";11400;52.488980100000006;52.4885821;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;191;"[13.533971887872696, 23.0]";2;"[13.50602974623456, 65.0]";10600;56.862998100000006;56.8626653;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;192;"[13.533971887872696, 23.0]";3;"[13.040601364608047, 40.0]";12500;53.5327892;53.532536;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;193;"[13.533971887872696, 23.0]";4;"[13.651681034280298, 35.0]";8300;43.6329642;43.6327405;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;194;"[13.533971887872696, 23.0]";5;"[13.674451260798387, 61.0]";12800;57.594171;57.5939285;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;195;"[13.533971887872696, 23.0]";6;"[11.685297293586766, 26.0]";15800;60.115736600000005;41.5384683;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;196;"[13.533971887872696, 23.0]";7;"[13.566771316367698, 30.0]";16100;70.2100063;59.0931059;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;197;"[13.533971887872696, 23.0]";8;"[13.209910234178798, 16.0]";29900;80.0961774;53.9093432;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;198;"[13.533971887872696, 23.0]";9;"[13.48791869108366, 18.0]";27400;90.0878309;56.1775267;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;199;"[13.533971887872696, 23.0]";10;"[13.625611323922946, 30.0]";27000;100.1901218;46.7331174;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;200;"[13.340997797099819, 49.0]";1;"[13.608167482149172, 41.0]";11300;53.6585784;53.6582743;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;201;"[13.340997797099819, 49.0]";2;"[13.550891729575092, 41.0]";10200;45.963146200000004;45.9628452;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;202;"[13.340997797099819, 49.0]";3;"[13.653815095667099, 78.0]";5600;38.3246466;38.324274;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;203;"[13.340997797099819, 49.0]";4;"[13.645674935467445, 51.0]";7700;43.1741582;43.173913;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;204;"[13.340997797099819, 49.0]";5;"[13.647303355934053, 34.0]";10700;50.2059123;46.2248555;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;205;"[13.340997797099819, 49.0]";6;"[13.372608820520648, 66.0]";11700;73.26672140000001;73.2664094;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;206;"[13.340997797099819, 49.0]";7;"[13.6586968631711, 34.0]";14400;70.0317222;51.4593175;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;207;"[13.340997797099819, 49.0]";8;"[13.384236167139976, 26.0]";15800;80.113719;52.5413924;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;208;"[13.340997797099819, 49.0]";9;"[13.207068814338278, 11.0]";31000;90.0970552;31.3747229;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;209;"[13.340997797099819, 49.0]";10;"[12.82636174273732, 22.0]";23300;100.1204876;58.7408343;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;210;"[13.673692864153773, 51.0]";1;"[13.562730341674854, 70.0]";7900;45.6729373;45.6725932;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;211;"[13.673692864153773, 51.0]";2;"[13.61342837417399, 53.0]";12300;55.55173610000001;55.5514725;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;212;"[13.673692864153773, 51.0]";3;"[13.623219104361205, 67.0]";4600;34.5978125;34.5974212;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;213;"[13.673692864153773, 51.0]";4;"[13.649293383781567, 34.0]";22400;73.0364895;73.0362418;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;214;"[13.673692864153773, 51.0]";5;"[13.675317948320409, 41.0]";13800;55.518306;55.5180164;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;215;"[13.673692864153773, 51.0]";6;"[13.53813087742621, 60.0]";15700;72.027664;72.0273827;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;216;"[13.673692864153773, 51.0]";7;"[13.351358186795036, 17.0]";22300;70.14279210000001;47.6867016;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;217;"[13.673692864153773, 51.0]";8;"[13.485502045978814, 27.0]";22100;80.17179510000001;46.9808785;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;218;"[13.673692864153773, 51.0]";9;"[13.659058406171702, 27.0]";25900;90.13633680000001;48.7628775;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;219;"[13.673692864153773, 51.0]";10;"[13.080642563595383, 19.0]";35700;100.0291646;41.7665475;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;220;"[13.597385369580762, 27.0]";1;"[13.351654079801, 81.0]";8800;54.308063000000004;54.3078047;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;221;"[13.597385369580762, 27.0]";2;"[13.665853634352871, 38.0]";19900;69.4375852;69.4372971;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;222;"[13.597385369580762, 27.0]";3;"[13.649582818207708, 58.0]";24900;97.7813029;97.7809159;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;223;"[13.597385369580762, 27.0]";4;"[13.579396157414362, 55.0]";11700;58.1396905;58.1392409;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;224;"[13.597385369580762, 27.0]";5;"[13.571211359999436, 38.0]";12500;66.4805857;66.4803411;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;225;"[13.597385369580762, 27.0]";6;"[12.654380005884656, 36.0]";13200;60.058596400000006;36.866928;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;226;"[13.597385369580762, 27.0]";7;"[13.366625103842281, 41.0]";15400;70.0799793;56.4794426;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;227;"[13.597385369580762, 27.0]";8;"[13.594116374373142, 30.0]";20900;80.1598072;55.6202527;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;228;"[13.597385369580762, 27.0]";9;"[12.687701832001641, 89.0]";16700;90.0067908;64.3456027;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;229;"[13.597385369580762, 27.0]";10;"[13.536781169999179, 23.0]";31600;100.0413463;68.3489909;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;230;"[13.587285269238086, 41.0]";1;"[13.570920254102516, 43.0]";7800;42.9127693;42.9125424;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;231;"[13.587285269238086, 41.0]";2;"[13.557814019511195, 59.0]";7500;46.4219078;46.4216245;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;232;"[13.587285269238086, 41.0]";3;"[13.431012574092545, 48.0]";5900;38.9239389;38.9224149;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;233;"[13.587285269238086, 41.0]";4;"[13.66556454453996, 54.0]";6200;40.137122500000004;40.1368246;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;234;"[13.587285269238086, 41.0]";5;"[13.646036823475681, 34.0]";12500;68.95082210000001;68.9505376;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;235;"[13.587285269238086, 41.0]";6;"[13.42439276048099, 105.0]";15700;103.2591634;103.2588772;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;236;"[13.587285269238086, 41.0]";7;"[13.66556454453996, 84.0]";10300;70.1241246;67.0488899;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;237;"[13.587285269238086, 41.0]";8;"[13.536489323671649, 89.0]";14600;80.0989929;60.6526632;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;238;"[13.587285269238086, 41.0]";9;"[13.19397543026062, 20.0]";29800;90.0575158;57.2235996;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;239;"[13.587285269238086, 41.0]";10;"[13.662311862642381, 18.0]";36200;100.0717376;51.6674921;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;240;"[13.49615400177051, 79.0]";1;"[13.602759342442072, 79.0]";7700;48.209868;48.2094024;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;241;"[13.49615400177051, 79.0]";2;"[13.633763463286268, 35.0]";10900;51.0204542;51.0201172;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;242;"[13.49615400177051, 79.0]";3;"[13.622349102182355, 59.0]";11800;55.262699700000006;55.2623781;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;243;"[13.49615400177051, 79.0]";4;"[13.547101188715024, 48.0]";6700;40.2283166;34.8381925;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;244;"[13.49615400177051, 79.0]";5;"[13.255252860472401, 42.0]";11600;54.257293600000004;54.2569388;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;245;"[13.49615400177051, 79.0]";6;"[13.506029746234562, 41.0]";12300;60.1195267;55.9590182;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;246;"[13.49615400177051, 79.0]";7;"[13.440054379666588, 22.0]";17600;70.11081270000001;45.4865759;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;247;"[13.49615400177051, 79.0]";8;"[13.093321264232197, 15.0]";29800;80.0085131;35.5544431;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;248;"[13.49615400177051, 79.0]";9;"[12.856971976132705, 24.0]";19600;90.1002249;43.5426183;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;249;"[13.49615400177051, 79.0]";10;"[13.64191073109122, 11.0]";38200;100.0779966;41.3086643;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;250;"[13.605264050232291, 55.0]";1;"[13.371316268992821, 72.0]";8100;50.7777795;50.7774507;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;251;"[13.605264050232291, 55.0]";2;"[13.495385585405309, 36.0]";15300;78.936071;78.9357717;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;252;"[13.605264050232291, 55.0]";3;"[13.619956309641493, 40.0]";18000;82.98303220000001;82.9827349;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;253;"[13.605264050232291, 55.0]";4;"[13.498678490417285, 67.0]";9800;57.4844043;57.484143;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;254;"[13.605264050232291, 55.0]";5;"[12.641768902635988, 79.0]";8700;50.232821;46.0799926;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;255;"[13.605264050232291, 55.0]";6;"[13.17037453651561, 35.0]";13200;60.024309300000006;51.0830073;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;256;"[13.605264050232291, 55.0]";7;"[13.34469885963415, 30.0]";18000;70.17324090000001;52.3743871;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;257;"[13.605264050232291, 55.0]";8;"[13.650921372602935, 38.0]";20800;80.17293190000001;57.5893117;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;258;"[13.605264050232291, 55.0]";9;"[13.219215344376066, 23.0]";29400;90.11538540000001;41.8768687;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;259;"[13.605264050232291, 55.0]";10;"[13.36799199119087, 15.0]";37700;100.0943953;66.8355356;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;260;"[13.43674710781989, 36.0]";1;"[13.607659426283726, 31.0]";16100;59.663906000000004;59.663429;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;261;"[13.43674710781989, 36.0]";2;"[13.607659426283726, 40.0]";7100;40.2902088;40.2899022;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;262;"[13.43674710781989, 36.0]";3;"[13.560217777485711, 31.0]";17400;64.6343745;64.6341517;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;263;"[13.43674710781989, 36.0]";4;"[13.672826073621582, 43.0]";11400;55.0347761;55.0344701;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;264;"[13.43674710781989, 36.0]";5;"[13.60929239549848, 47.0]";13500;57.633668400000005;57.632856;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;265;"[13.43674710781989, 36.0]";6;"[13.607659426283728, 47.0]";12000;60.1734024;58.2900382;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;266;"[13.43674710781989, 36.0]";7;"[13.638652407997386, 23.0]";23800;70.065561;54.3232818;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;267;"[13.43674710781989, 36.0]";8;"[13.451623427657577, 49.0]";19200;80.07346550000001;66.8867644;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;268;"[13.43674710781989, 36.0]";9;"[11.838334884581794, 25.0]";23400;90.2102665;46.2631347;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;269;"[13.43674710781989, 36.0]";10;"[13.617454304252139, 21.0]";23900;100.1370109;49.6928713;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;270;"[13.51377897637157, 45.0]";1;"[13.5400640077266, 55.0]";14500;81.3539047;81.35362;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;271;"[13.51377897637157, 45.0]";2;"[13.65283853270081, 38.0]";13700;65.8728679;65.872556;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;272;"[13.51377897637157, 45.0]";3;"[15.23446385301724, 83.0]";8200;50.870614700000004;50.8703305;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;273;"[13.51377897637157, 45.0]";4;"[13.4412301024373, 63.0]";14600;72.5408524;72.5403838;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;274;"[13.51377897637157, 45.0]";5;"[13.477553355280937, 29.0]";11700;50.036726900000005;38.7424722;50.0
