variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;137;"[13.551005573982902, 50.0]";1;"[13.495882445220342, 61.0]";5600;40.891253600000006;40.8910018;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;138;"[13.551005573982902, 50.0]";2;"[13.559053576275062, 81.0]";8300;56.7846569;56.784377;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;139;"[13.551005573982902, 50.0]";3;"[13.266249976151967, 76.0]";5800;41.591445;41.5912031;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;140;"[13.551005573982902, 50.0]";4;"[15.07414183514656, 50.0]";6300;42.110129900000004;42.1098056;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;141;"[13.551005573982902, 50.0]";5;"[13.61926200352505, 49.0]";8400;55.223864400000004;55.2236291;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;142;"[13.551005573982902, 50.0]";6;"[13.401245779021888, 44.0]";10900;60.0696944;52.7633369;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;143;"[13.551005573982902, 50.0]";7;"[13.619262003525048, 32.0]";11000;70.1878209;58.5830229;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;144;"[13.551005573982902, 50.0]";8;"[12.156282598375633, 17.0]";23000;80.1522858;39.6897163;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;145;"[13.551005573982902, 50.0]";9;"[11.905412339570882, 16.0]";25300;90.13149940000001;42.5472488;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;146;"[13.551005573982902, 50.0]";10;"[13.237437518874856, 15.0]";31700;100.03623950000001;37.7644944;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;147;"[13.78248978934461, 67.0]";1;"[13.672558026031803, 49.0]";10700;57.029040800000004;57.0287851;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;148;"[13.78248978934461, 67.0]";2;"[13.677876206511785, 25.0]";53300;143.5586423;143.5584092;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;149;"[13.78248978934461, 67.0]";3;"[13.584507461634617, 37.0]";20100;73.8036074;73.8030765;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;150;"[13.78248978934461, 67.0]";4;"[13.664576874423327, 32.0]";13500;57.205905400000006;57.2052301;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;151;"[13.78248978934461, 67.0]";5;"[13.29773484718791, 45.0]";19800;83.37799480000001;83.3777504;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;152;"[13.78248978934461, 67.0]";6;"[13.360482002489395, 20.0]";16300;60.070213700000004;47.4299931;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;153;"[13.78248978934461, 67.0]";7;"[13.544295252404147, 28.0]";18100;70.17571600000001;55.4103705;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;154;"[13.78248978934461, 67.0]";8;"[13.663246229233414, 18.0]";23600;80.09200510000001;53.2080798;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;155;"[13.78248978934461, 67.0]";9;"[13.337327225522404, 17.0]";27000;90.1684347;49.5149112;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;156;"[13.78248978934461, 67.0]";10;"[13.458107636552208, 21.0]";40600;100.07888290000001;52.4089727;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;157;"[13.533551817368137, 38.0]";1;"[13.679205428570212, 54.0]";15300;72.7213653;72.7210823;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;158;"[13.533551817368137, 38.0]";2;"[13.472960370943897, 44.0]";12100;54.4788659;54.478581;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;159;"[13.533551817368137, 38.0]";3;"[13.528176900378478, 46.0]";10300;48.582854600000005;48.5824251;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;160;"[13.533551817368137, 38.0]";4;"[13.647268367123784, 39.0]";10400;70.9941513;70.9939094;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;161;"[13.533551817368137, 38.0]";5;"[13.409383663984482, 53.0]";8300;50.010705200000004;50.0102408;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;162;"[13.533551817368137, 38.0]";6;"[13.60857775190898, 35.0]";11000;60.20091360000001;46.0159386;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;163;"[13.533551817368137, 38.0]";7;"[12.978048854358489, 32.0]";12100;70.19475890000001;61.2705099;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;164;"[13.533551817368137, 38.0]";8;"[13.045121946979654, 26.0]";17500;80.21662400000001;57.6044607;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;165;"[13.533551817368137, 38.0]";9;"[13.386313474207604, 29.0]";26400;90.177614;53.2664875;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;166;"[13.533551817368137, 38.0]";10;"[13.03815126579501, 20.0]";26700;100.096653;62.1092107;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;167;"[13.632605542752918, 57.0]";1;"[13.661915454441138, 46.0]";12000;60.2457155;60.2454851;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;168;"[13.632605542752918, 57.0]";2;"[13.628603852750532, 48.0]";10900;60.844639900000004;60.8443777;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;169;"[13.632605542752918, 57.0]";3;"[13.607241630594658, 37.0]";21700;79.98088510000001;79.9805806;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;170;"[13.632605542752918, 57.0]";4;"[13.585845818776622, 48.0]";14100;72.7123803;72.712132;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;171;"[13.632605542752918, 57.0]";5;"[13.637939302906144, 25.0]";16400;67.5726945;67.5724607;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;172;"[13.632605542752918, 57.0]";6;"[13.587184044088525, 51.0]";14600;68.7052468;68.7045047;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;173;"[13.632605542752918, 57.0]";7;"[14.815002447541518, 29.0]";23500;86.070625;86.0703016;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;174;"[13.632605542752918, 57.0]";8;"[13.60991374205273, 20.0]";269500;246.9222348;246.9213613;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;175;"[13.632605542752918, 57.0]";9;"[13.52817690037848, 89.0]";14500;90.1584455;83.0024016;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;176;"[13.632605542752918, 57.0]";10;"[13.661915454441134, 28.0]";29200;100.02763460000001;91.3624201;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;177;"[13.599222145961386, 63.0]";1;"[13.67920542857021, 33.0]";15400;63.993865400000004;63.9936303;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;178;"[13.599222145961386, 63.0]";2;"[13.44323849215749, 33.0]";22100;88.8688793;88.8685252;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;179;"[13.599222145961386, 63.0]";3;"[13.548321844176437, 51.0]";8500;50.184407900000004;50.1840919;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;180;"[13.599222145961386, 63.0]";4;"[13.509347850242175, 42.0]";9900;52.0302018;52.0299464;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;181;"[13.599222145961386, 63.0]";5;"[13.627269694947811, 34.0]";11700;55.34348060000001;55.343234;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;182;"[13.599222145961386, 63.0]";6;"[12.955613991019396, 69.0]";10300;60.1951686;43.129475;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;183;"[13.599222145961386, 63.0]";7;"[13.672558026031798, 24.0]";55400;128.6259417;128.6256162;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;184;"[13.599222145961386, 63.0]";8;"[13.207185622460058, 54.0]";16700;80.102688;75.2217435;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;185;"[13.599222145961386, 63.0]";9;"[13.54832184417644, 27.0]";23400;90.17834380000001;46.2843327;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;186;"[13.599222145961386, 63.0]";10;"[13.672558026031801, 31.0]";24400;100.12450270000001;54.5803756;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;187;"[13.629937879960064, 40.0]";1;"[13.551005573982902, 63.0]";16500;90.0728308;90.0724792;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;188;"[13.629937879960064, 40.0]";2;"[13.583168972623545, 26.0]";24200;92.91768920000001;92.9174544;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;189;"[13.629937879960064, 40.0]";3;"[13.669898159916164, 29.0]";12300;51.3159325;51.3155057;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;190;"[13.629937879960064, 40.0]";4;"[13.67654685526641, 33.0]";16000;62.171170700000005;62.1709193;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;191;"[13.629937879960064, 40.0]";5;"[13.499923476979323, 34.0]";15400;69.9550409;69.95454;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;192;"[13.629937879960064, 40.0]";6;"[13.631271776614753, 42.0]";19200;86.5467828;86.5464775;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;193;"[13.629937879960064, 40.0]";7;"[13.671228157661734, 34.0]";118300;163.21497580000002;163.2146847;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;194;"[13.629937879960064, 40.0]";8;"[13.677876206511785, 27.0]";32200;99.3215627;99.3213074;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;195;"[13.629937879960064, 40.0]";9;"[13.659253515897944, 32.0]";25000;93.98892930000001;93.9885705;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;196;"[13.629937879960064, 40.0]";10;"[13.655259635117865, 29.0]";36300;119.56309580000001;119.5628338;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;197;"[13.623266437596826, 30.0]";1;"[13.613920925846699, 39.0]";14000;67.88377770000001;67.8833292;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;198;"[13.623266437596826, 30.0]";2;"[13.325052524976718, 100.0]";13500;86.05292180000001;86.0526532;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;199;"[13.623266437596826, 30.0]";3;"[13.623266437596826, 44.0]";9600;47.489971800000006;47.4897073;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;200;"[13.623266437596826, 30.0]";4;"[13.648600570046044, 51.0]";9100;56.2423828;56.2421365;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;201;"[13.623266437596826, 30.0]";5;"[13.38087941371185, 63.0]";9700;60.407219500000004;60.4064084;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;202;"[13.623266437596826, 30.0]";6;"[13.01861350223829, 29.0]";12800;60.089642700000006;46.8039067;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;203;"[13.623266437596826, 30.0]";7;"[13.490492519910163, 29.0]";17300;70.0143469;54.7874693;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;204;"[13.623266437596826, 30.0]";8;"[13.337327225522406, 23.0]";21800;80.0902698;52.5302508;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;205;"[13.623266437596826, 30.0]";9;"[13.530864625760662, 13.0]";39900;90.05946660000001;42.8190246;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;206;"[13.623266437596826, 30.0]";10;"[13.342779023356258, 14.0]";40200;100.1163272;48.4047879;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;207;"[13.60991374205273, 23.0]";1;"[13.639272417035878, 49.0]";10400;59.129793500000005;59.1295548;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;208;"[13.60991374205273, 23.0]";2;"[13.551005573982904, 38.0]";7800;44.832670500000006;44.8322879;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;209;"[13.60991374205273, 23.0]";3;"[13.525488640903392, 52.0]";8700;53.4854308;53.4850384;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;210;"[13.60991374205273, 23.0]";4;"[13.668568032757335, 41.0]";15600;73.16862;73.1683147;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;211;"[13.60991374205273, 23.0]";5;"[13.60991374205273, 35.0]";15000;65.57639;65.5761437;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;212;"[13.60991374205273, 23.0]";6;"[12.899356124619244, 50.0]";11200;60.0498034;57.6903137;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;213;"[13.60991374205273, 23.0]";7;"[13.014423022614958, 34.0]";14200;70.1981217;56.8422309;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;214;"[13.60991374205273, 23.0]";8;"[13.631271776614753, 20.0]";21900;80.10221770000001;57.5297444;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;215;"[13.60991374205273, 23.0]";9;"[13.65925351589794, 23.0]";22500;90.0811206;61.924577;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;216;"[13.60991374205273, 23.0]";10;"[13.607241630594661, 22.0]";27400;100.0936123;45.7265507;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;217;"[13.604568994299713, 81.0]";1;"[13.660584550008608, 28.0]";44900;112.6482448;112.6479059;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;218;"[13.604568994299713, 81.0]";2;"[13.640605400878634, 73.0]";26400;130.0516308;130.0513319;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;219;"[13.604568994299713, 81.0]";3;"[13.656591058490513, 27.0]";210100;247.90563010000002;247.9052632;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;220;"[13.604568994299713, 81.0]";4;"[13.636606058451216, 53.0]";13800;63.1861029;63.1858034;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;221;"[13.604568994299713, 81.0]";5;"[13.5737958539348, 41.0]";35300;95.35457450000001;95.3542753;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;222;"[13.604568994299713, 81.0]";6;"[13.665907390048728, 37.0]";15400;65.52263980000001;65.5224034;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;223;"[13.604568994299713, 81.0]";7;"[13.65792235207122, 43.0]";22900;101.68387600000001;101.683625;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;224;"[13.604568994299713, 81.0]";8;"[13.639272417035878, 61.0]";18800;91.9492058;91.9488214;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;225;"[13.604568994299713, 81.0]";9;"[13.220945065680898, 31.0]";29100;90.134549;67.7678103;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;226;"[13.604568994299713, 81.0]";10;"[13.677876206511783, 23.0]";46300;100.04732530000001;57.9031444;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;227;"[13.603232479241745, 60.0]";1;"[13.661915454441138, 34.0]";34600;90.05981770000001;90.0595524;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;228;"[13.603232479241745, 60.0]";2;"[13.665907390048728, 38.0]";16800;71.4519614;71.4515077;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;229;"[13.603232479241745, 60.0]";3;"[13.660584550008611, 51.0]";11700;66.7159357;66.7156575;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;230;"[13.603232479241745, 60.0]";4;"[13.667237776147456, 30.0]";23200;97.2084423;97.208182;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;231;"[13.603232479241745, 60.0]";5;"[13.679205428570214, 44.0]";14700;60.1666998;60.1661371;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;232;"[13.603232479241745, 60.0]";6;"[13.644603571066854, 56.0]";15000;76.1116121;76.1111996;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;233;"[13.603232479241745, 60.0]";7;"[13.081309611695026, 21.0]";23600;70.07971110000001;51.9791522;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;234;"[13.603232479241745, 60.0]";8;"[13.50800191377242, 44.0]";22300;83.27595860000001;83.2755703;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;235;"[13.603232479241745, 60.0]";9;"[13.632605542752914, 18.0]";41600;90.08285690000001;62.7707012;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;236;"[13.603232479241745, 60.0]";10;"[13.524144310781477, 17.0]";42800;100.04273760000001;81.0418994;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;237;"[13.521455249569689, 62.0]";1;"[13.609913742052726, 44.0]";7400;44.678698000000004;44.6784452;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;238;"[13.521455249569689, 62.0]";2;"[13.607241630594661, 54.0]";6800;48.407910400000006;48.4076589;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;239;"[13.521455249569689, 62.0]";3;"[13.560394445614815, 51.0]";6800;40.8082912;40.8080504;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;240;"[13.521455249569689, 62.0]";4;"[13.66723777614746, 40.0]";9100;50.4465798;50.4463373;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;241;"[13.521455249569689, 62.0]";5;"[13.505309638425624, 37.0]";8800;50.0875337;45.5761461;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;242;"[13.521455249569689, 62.0]";6;"[12.858415259090313, 32.0]";12600;60.1394765;42.7089679;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;243;"[13.521455249569689, 62.0]";7;"[13.240184263779827, 21.0]";18100;70.0425453;54.2198867;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;244;"[13.521455249569689, 62.0]";8;"[13.147855935569089, 15.0]";26300;80.0727494;45.5132804;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;245;"[13.521455249569689, 62.0]";9;"[13.26213774323963, 12.0]";35600;90.0535986;62.6406513;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;246;"[13.521455249569689, 62.0]";10;"[13.573795853934799, 15.0]";32500;100.0508484;43.4100965;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;247;"[13.521455249569687, 67.0]";1;"[13.560394445614818, 95.0]";12800;74.9600678;74.9598447;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;248;"[13.521455249569687, 67.0]";2;"[13.48779674954456, 54.0]";6300;40.4242987;40.4239814;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;249;"[13.521455249569687, 67.0]";3;"[13.63393917841286, 72.0]";5900;48.371173000000006;48.3706426;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;250;"[13.521455249569687, 67.0]";4;"[13.620596945693121, 43.0]";8700;55.8861952;55.8859461;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;251;"[13.521455249569687, 67.0]";5;"[13.538924600530242, 108.0]";10300;78.0745622;78.0740854;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;252;"[13.521455249569687, 67.0]";6;"[13.601895832858517, 53.0]";12800;60.225282500000006;54.4798606;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;253;"[13.521455249569687, 67.0]";7;"[13.673887765064121, 71.0]";13600;70.2356602;69.6238196;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;254;"[13.521455249569687, 67.0]";8;"[13.14647298959366, 17.0]";26600;80.11305970000001;53.5056249;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;255;"[13.521455249569687, 67.0]";9;"[13.252537570824526, 15.0]";34700;90.0677739;51.0165935;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;256;"[13.521455249569687, 67.0]";10;"[13.624600987409345, 12.0]";45500;100.0550527;43.721617;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;257;"[13.540267463207899, 76.0]";1;"[13.617926930494873, 52.0]";6400;37.9539646;37.9532632;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;258;"[13.540267463207899, 76.0]";2;"[13.640605400878632, 32.0]";21500;74.2988088;74.2985779;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;259;"[13.540267463207899, 76.0]";3;"[13.569776821127407, 38.0]";10900;52.248139;52.2478996;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;260;"[13.540267463207899, 76.0]";4;"[13.57647454816694, 63.0]";13900;68.5926251;68.5923786;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;261;"[13.540267463207899, 76.0]";5;"[13.645936034143421, 46.0]";9300;52.8910172;52.8907588;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;262;"[13.540267463207899, 76.0]";6;"[13.355037431373542, 38.0]";10900;60.150321100000006;57.3466895;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;263;"[13.540267463207899, 76.0]";7;"[13.532208288266359, 68.0]";12800;70.13272090000001;52.1891271;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;264;"[13.540267463207899, 76.0]";8;"[13.449999231927228, 13.0]";31000;80.0246774;46.9195816;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;265;"[13.540267463207899, 76.0]";9;"[13.077139222625638, 21.0]";25300;90.17268390000001;38.4142444;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;266;"[13.540267463207899, 76.0]";10;"[13.569776821127409, 12.0]";65800;100.03632630000001;45.2234566;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;267;"[13.637939302906142, 46.0]";1;"[13.607241630594661, 52.0]";8400;47.022260200000005;47.0220107;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;268;"[13.637939302906142, 46.0]";2;"[13.319593471571642, 70.0]";16000;86.9769643;86.9766804;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;269;"[13.637939302906142, 46.0]";3;"[13.66058455000861, 31.0]";27500;100.76917540000001;100.7688112;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;270;"[13.637939302906142, 46.0]";4;"[13.660584550008608, 33.0]";9500;45.6782212;45.6779435;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;271;"[13.637939302906142, 46.0]";5;"[13.94641456930214, 34.0]";13000;62.695639500000006;62.6953839;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;272;"[13.637939302906142, 46.0]";6;"[13.48644866229287, 32.0]";13200;60.1036477;52.3218423;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;273;"[13.637939302906142, 46.0]";7;"[13.560394445614815, 31.0]";17100;70.06747990000001;58.7972241;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;274;"[13.637939302906142, 46.0]";8;"[13.538924600530244, 23.0]";22800;80.02817780000001;44.8743462;80.0
